,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,duration,month,year,age_range,marital_status,rented,family_size,no_of_children,income_bracket,mean_quantity_cust,mean_selling_price_cust,mean_other_discount_cust,mean_coupon_discount_cust,mean_quantity_item_coupon,mean_selling_price_item_coupon,mean_other_discount_item_coupon,mean_coupon_discount_item_coupon,brand,brand_type,category
118,193,8,725,1233,0,X,48,2,2013,26-35,Single,0,3,2,1,1.4758064516129032,86.74784274193549,-14.330423387096776,0.0,1.6193806556750954,64.75060521758795,-17.98180039282019,-0.19660004618646335,782,Established,Grocery
119,194,13,483,434,0,X,47,5,2013,46-55,Married,0,1,1,5,1.3511904761904763,87.48782142857144,-20.948595238095237,-0.14841666666666664,1.019464195934784,295.6799386169386,-5.662693830679125,-17.77424369747899,206,Established,Grocery
120,195,8,674,1369,0,X,48,2,2013,46-55,Married,0,1,1,9,16.354618015963513,100.64372862029647,-10.944150513112886,-1.0348574686431014,1.0642228931066626,98.28532303674099,-18.85019841443563,-1.0733976136846173,681,Established,Grocery
121,196,13,275,1303,0,X,47,5,2013,56-70,Married,0,2,1,5,49.26259541984733,74.55465648854963,-18.48192366412214,-0.5791603053435115,1.125,286.33875,-13.3575,0.0,4408,Established,Pharmaceutical
122,197,9,788,155,0,Y,32,3,2013,70+,Married,0,2,1,5,432.0808356039964,146.29154405086285,-15.212316076294277,-0.24586739327883742,1.1782965126513618,51.832415123079336,-16.207386557880664,-0.9265708724104144,946,Established,Grocery
123,198,13,170,736,0,X,47,5,2013,46-55,Married,0,3,1,5,1.4400584795321638,122.18625730994151,-26.97409356725146,-0.13019005847953216,1.0679570165145842,154.65712435901008,-26.658119344739134,-0.006562269712601326,56,Local,Prepared Food
124,200,8,14,1410,0,X,48,2,2013,46-55,Married,0,3,1,10,99.87596899224806,154.96288759689924,-18.74736434108527,-0.055232558139534885,1.0631785714285713,132.11053736842103,-10.751411597744362,-6.006943308270676,1139,Established,Grocery
125,202,13,1083,607,0,X,47,5,2013,70+,Single,0,1,1,4,27.05289256198347,88.93821487603306,-9.293487603305785,-1.1345289256198348,1.0178481649069886,322.826679384868,-74.17779247359303,-1.270814479638009,2074,Established,Grocery
126,205,29,416,874,0,Y,53,10,2012,46-55,Married,0,2,1,5,455.7316202712348,133.88834403997146,-26.922940756602426,-0.5135688793718772,1.397779067641391,145.33904667453152,-66.6394680094012,-5.2964185663054515,89,Established,Grocery
127,206,5,689,44,0,Y,34,1,2013,46-55,Married,0,2,1,5,1.1591695501730104,151.9449480968858,-12.618512110726643,0.0,1.0451610448412416,508.10438938519036,-37.73535154241563,-10.519496974385035,686,Established,Pharmaceutical
128,207,8,54,1201,0,X,48,2,2013,18-25,Married,0,1,1,1,1.4977272727272728,111.00827272727273,-17.60775,0.0,1.0,100.51136363636364,-4.8554545454545455,0.0,56,Local,Grocery
129,208,13,113,1306,0,X,47,5,2013,26-35,Married,0,2,1,4,1.207667731629393,108.113482428115,-12.78661341853035,-0.02843450479233227,1.0592550509852174,106.77774580805254,-20.594456473919994,0.0,56,Local,Packaged Meat
130,209,13,125,900,0,X,47,5,2013,46-55,Married,0,1,1,4,1.1432610744580585,90.59673892554194,-14.441837888784166,-0.03357210179076343,1.0730351998989072,74.81278436909743,-20.60684153219982,0.0,56,Local,Grocery
131,213,8,902,28,0,X,48,2,2013,46-55,Married,0,2,1,1,387.0876765708719,132.56789089137848,-10.915723331709692,-0.11277155382367267,1.4222326412706607,84.06186247827203,-10.373979935106988,-0.1714535585690241,1124,Established,Grocery
132,214,12,526,42,0,Y,32,4,2013,26-35,Married,0,4,2,9,585.5487731897067,149.49102932375823,-18.58423698384201,-0.8430580490724118,1.345525156361654,76.46790621483166,-19.975984589646906,-0.6440793593397417,278,Established,Grocery
133,215,13,144,538,0,X,47,5,2013,36-45,Single,0,3,2,4,1.2209567198177675,112.0115034168565,-10.836013667425968,0.0,1.4004812174386534,52.452299544888625,-18.251194353938104,-0.00797312038496531,56,Local,Grocery
134,217,11,506,106,0,Y,46,4,2013,46-55,Single,0,2,1,4,236.4741641337386,99.64145896656535,-12.507484802431609,-0.31775075987841944,1.115936673218403,99.1559766823208,-7.706160839122368,-7.471468511655588,235,Established,Grocery
135,218,8,554,1082,0,X,48,2,2013,56-70,Single,0,1,1,4,606.2126436781609,175.48270114942528,-18.02323754789272,-0.7778735632183909,1.0117845117845117,352.0130774410775,-136.64505387205386,-2.1017643097643095,334,Established,Grocery
136,219,26,936,212,0,X,40,8,2012,36-45,Married,0,5+,3+,8,1.3854166666666667,92.06924242424242,-17.872339015151514,-0.1180587121212121,1.02,176.05152857142858,-6.577364285714284,0.0,4601,Established,Grocery
137,220,11,971,1324,0,Y,46,4,2013,36-45,Married,0,5+,3+,2,674.4282926829268,222.33118048780486,-43.53352195121951,-0.5174439024390244,1.275332485605135,130.33339905664678,-17.58726174473158,-2.171519015298427,1276,Established,Grocery
138,221,30,872,871,0,X,46,11,2012,36-45,Married,0,3,1,7,256.9972432804962,133.91669193659544,-16.39685044796692,-0.6480702963473466,1.126606724293599,120.10278583849669,-32.29223161230596,-0.6685278882696486,1075,Established,Grocery
139,222,29,873,501,0,Y,53,10,2012,46-55,Married,0,1,1,5,3.501191043353978,73.70278227727489,-16.377732253454028,-0.11522153406383992,1.0508448079419896,99.3432871974084,-10.590991793827017,-0.1849505239997684,1075,Established,Grocery
140,224,29,643,1229,0,Y,53,10,2012,36-45,Married,0,1,1,2,9.0,98.27653913043478,-14.412399999999998,-0.9756869565217391,1.185841483627866,85.10878922515846,-8.700680510804926,-1.790085685909254,611,Established,Grocery
141,225,8,433,343,0,X,48,2,2013,46-55,Married,0,1,1,4,33.59330985915493,47.739190140845075,-6.002746478873239,0.0,1.105141352549889,83.22949168514413,-22.19969008684405,-2.1216326219512194,119,Established,Grocery
142,228,29,538,634,0,Y,53,10,2012,56-70,Married,0,5+,3+,5,1.212218649517685,95.90987138263667,-18.34967845659164,-0.5697909967845659,1.5510042666340036,55.58857489235595,-15.553236370758245,-1.1737270698193485,278,Established,Grocery
143,230,13,131,754,0,X,47,5,2013,46-55,Married,0,1,1,2,278.3175519630485,119.74411085450346,-29.335842956120093,-0.32452655889145493,1.1867108585858586,71.82695818478906,-13.100212405037773,0.0,56,Local,Grocery
144,231,4,591,41,0,Y,32,1,2013,46-55,Single,0,2,1,4,196.6955602536998,134.46864693446088,-19.139767441860467,-0.2891754756871036,1.451659424741131,113.10310253737474,-32.481843523344374,-4.968680907884969,475,Established,Grocery
145,233,13,608,206,0,X,47,5,2013,18-25,Single,0,1,1,12,22.372340425531913,101.93478723404256,-13.795141843971631,-0.06315602836879432,1.0953325589088847,68.63146319240289,-14.071451502285905,-0.3653787613443547,487,Established,Grocery
146,238,29,800,131,0,Y,53,10,2012,46-55,Married,0,2,1,5,218.8026845637584,117.70660402684564,-25.34738255033557,-4.893046979865772,1.0877275073312829,105.3269720756576,-14.536158115500795,-0.18940760301817053,971,Established,Grocery
147,239,8,723,1145,0,X,48,2,2013,46-55,Married,0,5+,3+,8,80.10084925690022,108.01035031847134,-20.621369426751592,-0.42539278131634817,1.07449329725083,90.5447636245493,-19.046504401341853,-1.7744996359982543,782,Established,Grocery
148,240,8,76,612,0,X,48,2,2013,18-25,Married,0,1,1,1,46.84854368932039,78.15632038834951,-12.796873786407767,0.0,2.8086956521739133,118.2206956521739,-44.78521739130435,0.0,56,Local,Grocery
149,241,13,152,1351,0,X,47,5,2013,46-55,Married,0,2,1,9,2.0425844346549193,167.93064610866372,-21.959897209985318,-0.36560939794419967,1.0368232070055745,48.52937288529273,-6.566129149679674,0.0,56,Local,Grocery
150,242,29,696,992,0,Y,53,10,2012,46-55,Married,0,1,1,3,32.48588709677419,105.01443548387095,-9.928306451612903,0.0,1.1041666666666667,253.40354166666668,-31.90208333333333,0.0,4541,Established,"Dairy, Juices & Snacks"
151,243,8,544,1307,0,X,48,2,2013,70+,Married,0,2,1,8,17.513636363636362,84.52445454545455,-14.429545454545455,-0.2995,1.1862339680521499,92.3548757151939,-27.738129093129093,-3.772892814256451,311,Established,Pharmaceutical
152,247,13,148,936,0,X,47,5,2013,70+,Married,0,2,1,4,1.1229428848015488,102.43795740561472,-14.677657308809295,-0.058615682478218786,1.0715728515928127,126.94801487447121,-24.94248715798058,0.0,946,Established,Grocery
153,250,8,97,389,0,X,48,2,2013,26-35,Married,0,4,2,6,226.8308943089431,106.70626829268292,-15.469666666666665,-1.5481382113821136,1.1720529921606464,70.35867289752119,-34.153020787069366,-0.7454790292678305,56,Local,Grocery
154,254,7,687,532,0,Y,34,2,2013,46-55,Single,1,1,1,4,1.3911917098445596,111.57694300518133,-21.693808290155438,0.0,1.0354719208042042,163.01691569931012,-15.034330113221268,-1.8638563777508672,686,Established,Pharmaceutical
155,255,12,819,1026,0,Y,32,4,2013,26-35,Married,0,5+,3+,4,3.2186266771902132,83.13668508287292,-16.288208366219415,-0.19819258089976322,1.3800764971877928,176.81371447253736,-64.19572993430971,-0.12342675594916658,989,Established,Packaged Meat
156,259,13,673,403,0,X,47,5,2013,18-25,Married,0,1,1,1,140.2397476340694,94.58965299684542,-15.8905047318612,-1.7730441640378547,1.1166649156133515,250.66674873074706,-49.22824705119146,-9.711287580852062,676,Established,Grocery
157,260,13,123,718,0,X,47,5,2013,46-55,Married,0,2,1,6,57.69462365591398,81.87105376344086,-9.992752688172043,-0.05744086021505376,1.0107954524704275,181.95529181626807,-31.902456976229526,0.0,56,Local,Bakery
158,261,8,490,38,0,X,48,2,2013,46-55,Single,0,2,1,5,82.1009900990099,118.73665346534654,-12.569564356435643,-0.035267326732673264,1.0,167.611875,-3.4503125,0.0,5277,Established,Skin & Hair Care
159,262,8,55,1246,0,X,48,2,2013,26-35,Married,0,5+,3+,5,1.2362962962962962,121.07840740740741,-16.415274074074073,-0.6477481481481481,1.1148484848484848,83.5490264069264,-37.03052813852814,-0.5724285714285714,56,Local,Grocery
160,264,9,989,569,0,Y,32,3,2013,46-55,Married,0,1,1,9,248.2748592870544,170.6152626641651,-17.797242026266417,-0.01670731707317073,1.0762369102065688,138.54415204387195,-39.58310497856433,-1.857983357305829,1367,Established,Grocery
161,265,8,83,176,0,X,48,2,2013,70+,Married,0,2,1,5,334.0746753246753,120.0445779220779,-21.973084415584417,-1.3242207792207792,1.2181059362765447,50.03525308369233,-17.148098968474883,-0.01577294685990338,56,Local,Grocery
162,266,8,437,1449,0,X,48,2,2013,46-55,Single,1,4,2,3,144.45977571916137,110.6324037055095,-12.90412481716236,-0.08162359824475865,1.5139705323915853,109.06099472165262,-35.231708152958156,-9.033979475203159,132,Established,Grocery
163,267,3,836,725,0,Y,56,12,2012,56-70,Married,1,3,1,3,4.286879169755374,97.43174203113418,-22.638547071905116,-1.0266048925129725,1.0666666666666667,152.56047835497836,-18.680626022126024,-2.3746666666666667,4341,Established,Pharmaceutical
164,269,8,806,866,0,X,48,2,2013,36-45,Married,0,2,1,4,395.20885509838996,123.6883184257603,-17.598492844364937,-0.1051386404293381,1.269329418903054,179.60291647953053,-51.03761919831626,-1.660852415370166,982,Established,Seafood
165,270,13,891,1173,0,X,47,5,2013,26-35,Married,0,2,1,4,341.713567839196,132.9326633165829,-14.594396984924622,-0.08949748743718593,1.0,311.86775,-22.602249999999998,-0.7420833333333333,1101,Established,Grocery
166,273,9,870,384,0,Y,32,3,2013,36-45,Single,0,1,1,3,68.7751677852349,99.33823825503354,-14.34711409395973,-0.7918791946308724,1.127816287137444,121.88902219061356,-33.38520961895502,-0.662314152273466,1075,Established,Grocery
167,275,13,132,835,0,X,47,5,2013,70+,Married,0,2,1,5,55.0518018018018,135.4058783783784,-8.608243243243242,-0.2807657657657658,1.1648148148148147,62.378069664902995,-14.740541446208113,-5.762444444444444,56,Local,Natural Products
168,277,13,542,923,0,X,47,5,2013,46-55,Married,0,1,1,4,189.0271186440678,120.34928813559323,-17.492338983050846,-0.1207457627118644,1.0,308.34666666666664,-71.24,0.0,281,Established,Pharmaceutical
169,279,8,64,125,0,X,48,2,2013,36-45,Married,0,3,2,5,65.44099378881988,111.76040372670808,-17.023291925465838,0.0,1.0425525108388793,114.23978146556979,-56.68022816365378,-0.15844620046620048,56,Local,Grocery
170,282,13,1114,694,0,X,47,5,2013,70+,Married,0,2,1,6,623.7160714285715,150.967375,-16.464044642857143,-0.27667857142857144,1.0,604.9426666666667,-6.1739999999999995,0.0,2416,Established,Pharmaceutical
171,283,30,646,1192,0,X,46,11,2012,70+,Married,0,1,1,2,1.3062904174015284,92.43604350382128,-15.90763668430335,-0.20206937095825986,1.0934210526315788,90.47365622165931,-14.166488116458703,-0.3238181818181818,619,Established,Pharmaceutical
172,284,30,566,1462,0,X,46,11,2012,46-55,Married,0,2,1,1,46.43827160493827,135.36179012345679,-14.885493827160493,0.0,1.126836530644397,152.99410641788202,-17.309659582012568,-0.15147103498560527,366,Established,Grocery
173,286,11,913,1058,0,Y,46,4,2013,46-55,Married,0,3,1,5,1.1517128874388254,109.08880913539967,-11.501125611745513,0.0,1.0274287893632517,105.19047045442463,-6.7277478128628365,-0.6644141005855465,1134,Established,Grocery
174,287,9,520,1339,0,Y,32,3,2013,56-70,Single,0,2,1,4,389.80429292929296,136.84074494949493,-17.151818181818182,-1.3978030303030302,1.2384247788889178,89.69262583629056,-37.59319069390718,-0.8603482672260933,278,Established,Grocery
175,290,11,910,430,0,Y,46,4,2013,46-55,Married,0,2,1,6,1.2687224669603525,100.00068281938326,-16.587533039647578,-0.009801762114537446,1.232673745173745,104.00368715631217,-7.6396339066339065,0.0,1128,Established,Pharmaceutical
176,291,11,913,1489,0,Y,46,4,2013,46-55,Married,0,2,1,3,247.44306049822063,120.63610320284698,-20.52473309608541,-0.4715480427046263,1.0274287893632517,105.19047045442463,-6.7277478128628365,-0.6644141005855465,1134,Established,Grocery
177,292,13,467,1192,0,X,47,5,2013,70+,Married,0,1,1,2,1.3062904174015284,92.43604350382128,-15.90763668430335,-0.20206937095825986,1.2036451458721185,72.10367455089762,-20.65415057448906,-2.177719952439977,172,Established,Grocery
178,293,8,581,191,0,X,48,2,2013,56-70,Married,0,2,1,1,1.3276353276353277,111.69860398860399,-15.85386514719848,-0.05243114909781576,1.1690819063783626,42.335523075593876,-24.263633118752274,-1.429090403256267,446,Established,Grocery
179,295,8,537,1031,0,X,48,2,2013,36-45,Married,0,1,1,2,374.85767326732673,129.14049504950495,-22.83753712871287,-2.941237623762376,1.5510042666340036,55.58857489235595,-15.553236370758245,-1.1737270698193485,278,Established,Grocery
180,298,8,656,1236,0,X,48,2,2013,46-55,Married,0,2,1,6,402.44603629417384,138.04960840496656,-17.881260744985674,-0.07825214899713467,1.1193121693121695,121.42245767195766,-37.0617619047619,-0.7632380952380952,644,Established,Grocery
181,299,13,960,467,1,X,47,5,2013,46-55,Married,0,1,1,3,1.3362131029517639,69.71073434125269,-20.01670986321094,-0.23079913606911445,1.7984154134276948,64.4562780137013,-9.65414814703382,-1.4746513224999656,1235,Established,Grocery
182,301,10,996,726,0,Y,32,4,2013,46-55,Single,0,3,1,5,1.1407129455909943,84.44924953095685,-16.622926829268295,-0.13365853658536583,1.4086538461538463,95.9705608974359,-8.465256410256409,-1.4241826923076923,1443,Established,Pharmaceutical
183,304,11,1012,1199,0,Y,46,4,2013,46-55,Married,0,2,1,12,32.48540145985402,102.97683211678833,-16.235379562043796,-0.408978102189781,1.1326530612244898,153.12008163265304,-10.825428571428573,0.0,1531,Established,Pharmaceutical
184,305,8,759,932,0,X,48,2,2013,36-45,Married,0,1,1,5,1.3127035830618892,168.52218241042345,-12.203420195439739,-0.6949837133550488,1.0391666666666666,193.58249226190478,-24.23114107142857,-1.6855892857142856,890,Established,Grocery
185,306,11,1044,1332,0,Y,46,4,2013,36-45,Married,0,2,1,8,126.18053375196233,137.57580324437467,-10.848833071690214,-0.7476242804814234,1.0244200244200243,127.96893487993488,-35.59471550671551,-12.49889417989418,1762,Established,Pharmaceutical
186,307,8,616,402,0,X,48,2,2013,70+,Married,0,3,1,7,352.01107871720114,118.78165597667639,-17.305760932944608,-0.17654227405247813,1.0951185988433827,48.904633957283544,-9.062040067017396,-0.19218341592822533,507,Established,Grocery
187,308,8,883,1446,0,X,48,2,2013,36-45,Married,0,3,1,4,28.318385650224215,117.12556053811659,-18.79836322869955,-0.3633856502242152,1.1374269005847955,260.032817251462,-27.009229532163744,0.0,1088,Established,Grocery
188,309,8,658,1292,0,X,48,2,2013,46-55,Married,0,2,1,2,55.89199491740788,100.39565438373572,-17.76476493011436,-0.13578144853875476,1.071506919006919,98.88036967592592,-16.899510706654457,-5.8431943210724455,644,Established,Pharmaceutical
189,313,13,754,93,0,X,47,5,2013,56-70,Married,0,2,1,3,40.63827655310621,125.58294589178357,-28.232825651302605,-0.46398797595190383,1.0229803530062973,123.39192538898884,-66.98543883466724,-3.2395217186126297,864,Established,Grocery
190,316,8,430,835,0,X,48,2,2013,70+,Married,0,2,1,5,55.0518018018018,135.4058783783784,-8.608243243243242,-0.2807657657657658,1.0185185185185184,242.36856481481482,-20.207222222222224,0.0,5257,Established,Grocery
191,317,13,796,474,0,X,47,5,2013,56-70,Married,0,4,2,6,72.3440366972477,93.49697247706422,-25.90309633027523,-0.5085550458715596,1.3211750495534098,90.28654778632834,-16.66690093839828,-2.8853007505887773,967,Established,Grocery
192,318,13,786,450,0,X,47,5,2013,46-55,Married,0,2,1,5,472.55102040816325,166.65344217687075,-17.628129251700678,-0.44318367346938775,1.0733498431184476,95.92713711895236,-14.478268186358276,-0.6080125409968925,946,Established,Grocery
193,320,8,694,1158,0,X,48,2,2013,36-45,Married,0,2,1,5,260.031007751938,134.44322480620156,-14.049007751937985,0.0,1.0525793650793651,619.8512976190476,-7.417281746031746,-3.7210535714285715,686,Established,Pharmaceutical
194,321,13,119,38,0,X,47,5,2013,46-55,Single,0,2,1,5,82.1009900990099,118.73665346534654,-12.569564356435643,-0.035267326732673264,1.5557708086040294,76.55786816304217,-37.219591163452215,-0.01709187364359778,56,Local,Grocery
195,322,8,481,1089,0,X,48,2,2013,36-45,Married,0,5+,3+,4,1.2160437556973565,76.08511394712853,-19.063536918869644,-0.16235186873290794,1.0118175475318332,371.8917534551262,-53.1682578730793,-13.20540196559393,206,Established,Grocery
196,325,13,940,1183,0,X,47,5,2013,36-45,Single,0,2,1,6,1.293036750483559,137.71668278529978,-12.076266924564797,-0.08612185686653771,1.0280429886408147,159.78483053385867,-22.93981069704615,-2.5908028616852143,1166,Established,Packaged Meat
197,326,8,916,355,0,X,48,2,2013,46-55,Married,0,2,1,6,45.90651906519065,97.5369741697417,-12.80341328413284,-0.17940959409594098,1.023887844611529,107.86113264180956,-4.159547185270869,-1.3891800786054525,1134,Established,Grocery
198,328,30,348,1357,0,X,46,11,2012,56-70,Married,0,4,2,4,14.44532279314888,82.42466403162055,-23.439525691699604,-0.7766798418972332,1.4581775807597575,54.364937641001006,-19.79999172363528,0.0,56,Local,Grocery
199,329,26,855,1426,0,X,40,8,2012,36-45,Married,0,1,1,2,1.1839080459770115,116.95321839080461,-14.228429118773946,-0.4640229885057471,1.1993894369060396,157.4595889315347,-35.74405621775784,-0.07555409128725572,1030,Established,Grocery
200,330,8,554,273,0,X,48,2,2013,46-55,Single,0,1,1,5,1.2627865961199294,96.30987654320987,-14.915008818342152,0.0,1.0117845117845117,352.0130774410775,-136.64505387205386,-2.1017643097643095,334,Established,Grocery
