date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2012-01-03,195,12946,1,89.05,-17.45,0.0
2012-01-03,195,21592,1,59.49,-47.02,0.0
2012-01-03,195,22330,1,53.43,-53.07,0.0
2012-01-03,195,23049,1,67.32,-10.69,0.0
2012-01-03,195,46274,1,70.88,0.0,0.0
2012-01-03,195,46752,1,52.72,0.0,0.0
2012-01-03,195,48626,1,89.05,-81.57,0.0
2012-01-03,195,57837,1,53.43,-53.07,0.0
2012-01-04,195,11917,1,35.26,-7.12,0.0
2012-01-04,195,22778,1,17.81,-17.45,0.0
2012-01-04,195,29433,1,17.81,-17.45,0.0
2012-01-04,195,34773,1,159.93,0.0,0.0
2012-01-04,195,56601,1,163.5,0.0,0.0
2012-01-04,1261,3717,1,29.56,-19.95,0.0
2012-01-05,935,11903,1,106.5,0.0,0.0
2012-01-05,935,13195,1,106.86,-13.89,0.0
2012-01-05,935,18458,1,106.86,-13.89,0.0
2012-01-05,935,48955,1,82.99,-59.13,0.0
2012-01-05,935,48994,1,82.99,-59.13,0.0
2012-01-05,935,53521,1,163.5,0.0,0.0
2012-01-05,188,19203,1,35.62,-17.45,0.0
2012-01-05,188,47976,1,89.05,-81.57,0.0
2012-01-05,188,57893,1,89.05,-81.57,0.0
2012-01-05,846,4851,1,113.63,0.0,0.0
2012-01-05,846,15637,2,142.48,-20.66,0.0
2012-01-05,846,28633,1,44.52,-12.11,0.0
2012-01-05,221,7859,2,70.53,-49.87,0.0
2012-01-05,221,24664,2,70.53,-14.25,0.0
2012-01-05,221,34688,2,35.62,-49.16,0.0
2012-01-05,221,36849,1,106.5,0.0,0.0
2012-01-05,1203,4643,1,106.5,0.0,0.0
2012-01-05,1203,5962,1,85.13,0.0,0.0
2012-01-05,1203,5983,1,121.46,0.0,0.0
2012-01-05,1203,6504,1,106.5,0.0,0.0
2012-01-05,1203,6619,1,63.76,-7.12,0.0
2012-01-05,1203,10428,1,60.2,-3.56,0.0
2012-01-05,1203,10903,1,28.14,-7.12,0.0
2012-01-05,1203,12311,2,148.89,-7.12,0.0
2012-01-05,1203,12543,1,95.82,0.0,0.0
2012-01-05,1203,12889,3,178.1,-13.18,0.0
2012-01-05,1203,17309,1,49.51,0.0,0.0
2012-01-05,1203,17495,1,71.24,-35.26,0.0
2012-01-05,1203,18402,1,89.05,-60.2,0.0
2012-01-05,1203,19998,1,35.26,0.0,0.0
2012-01-05,1203,20756,2,42.03,-14.25,0.0
2012-01-05,1203,22506,1,49.51,0.0,0.0
2012-01-05,1203,22872,1,89.05,-28.14,0.0
2012-01-05,1203,23692,1,28.14,-14.25,0.0
2012-01-05,1203,25643,1,71.24,-13.89,0.0
2012-01-05,1203,27362,1,71.24,-35.26,0.0
2012-01-05,1203,30870,1,35.26,-17.81,0.0
2012-01-05,1203,32616,1,24.58,0.0,0.0
2012-01-05,1203,33495,1,35.62,-10.33,0.0
2012-01-05,1203,34047,1,88.69,0.0,0.0
2012-01-05,1203,35533,1,113.63,-28.5,0.0
2012-01-05,1203,48635,1,89.05,-81.57,0.0
2012-01-05,1203,49721,1,35.26,0.0,0.0
2012-01-05,1203,57837,1,53.43,-53.07,0.0
2012-01-05,86,28761,1,142.12,0.0,0.0
2012-01-05,86,35193,2,113.27,-21.37,0.0
2012-01-05,86,36477,1,53.07,0.0,0.0
2012-01-05,86,58729,1,177.74,0.0,0.0
2012-01-05,362,27006,1,108.28,0.0,0.0
2012-01-05,362,31562,1,142.12,0.0,0.0
2012-01-05,362,7923,1,31.7,0.0,0.0
2012-01-05,362,9294,1,70.88,0.0,0.0
2012-01-05,362,9952,1,71.24,-35.26,0.0
2012-01-05,362,12098,2,163.5,-163.5,0.0
2012-01-05,362,12748,1,28.14,0.0,0.0
2012-01-05,362,13381,1,38.83,-17.81,0.0
2012-01-05,362,14149,1,35.26,0.0,0.0
2012-01-05,362,14360,1,17.81,-10.33,0.0
2012-01-05,362,14629,1,59.49,-36.33,0.0
2012-01-05,362,23691,1,85.13,0.0,0.0
2012-01-05,362,34391,1,35.62,-17.45,0.0
2012-01-05,362,10132,2,89.05,-24.22,0.0
2012-01-05,362,17483,2,106.86,-20.66,0.0
2012-01-05,362,19006,1,113.63,0.0,0.0
2012-01-05,362,21697,2,106.86,-20.66,0.0
2012-01-05,362,22084,1,31.7,-7.12,0.0
2012-01-05,362,27054,1,42.39,-10.69,0.0
2012-01-05,362,33182,3,267.15,-127.16,0.0
2012-01-05,362,33187,1,89.05,-42.39,0.0
2012-01-05,362,34047,1,88.69,0.0,0.0
2012-01-05,362,34110,2,70.53,0.0,0.0
2012-01-05,362,48993,1,82.99,-59.13,0.0
2012-01-05,362,49035,1,82.99,-59.13,0.0
2012-01-05,362,49044,1,82.99,-59.13,0.0
2012-01-05,368,9281,4,71.24,0.0,0.0
2012-01-05,67,57280,1,70.88,0.0,0.0
2012-01-04,679,15503,1,338.03,0.0,0.0
2012-01-04,679,18869,1,177.74,0.0,0.0
2012-01-04,679,45502,3,248.98,-241.5,0.0
2012-01-05,310,13152,1,89.05,0.0,0.0
2012-01-05,310,22272,1,67.32,0.0,0.0
2012-01-05,310,23882,1,28.14,-7.12,0.0
2012-01-05,310,24306,2,56.28,-14.25,0.0
2012-01-05,310,48369,1,70.88,0.0,0.0
2012-01-05,310,53094,1,355.84,0.0,0.0
2012-01-05,310,56795,1,24.58,0.0,0.0
2012-01-05,310,58576,1,142.12,0.0,0.0
2012-01-05,310,58726,1,35.26,0.0,0.0
2012-01-05,310,58759,1,213.36,0.0,0.0
2012-01-05,1191,12788,1,13.89,0.0,0.0
2012-01-05,1191,17233,1,28.14,-32.06,0.0
2012-01-05,1191,19066,1,89.05,-53.07,0.0
2012-01-05,1191,33739,1,70.88,0.0,0.0
2012-01-05,279,21969,1,49.51,0.0,0.0
2012-01-05,279,23613,1,53.43,-13.89,0.0
2012-01-05,9,5922,1,142.12,-35.62,0.0
2012-01-05,9,6088,1,35.62,-17.45,0.0
2012-01-05,9,7482,1,44.52,-8.55,0.0
2012-01-05,9,9792,1,177.74,-71.24,0.0
2012-01-05,9,9829,1,74.45,0.0,0.0
2012-01-05,9,10547,1,53.43,-13.89,0.0
2012-01-05,9,11642,2,71.24,-34.91,0.0
2012-01-05,9,11743,2,191.64,0.0,0.0
2012-01-05,9,13859,1,177.74,-35.62,0.0
2012-01-05,9,14585,1,35.62,-17.45,0.0
2012-01-05,9,19632,1,78.01,0.0,0.0
2012-01-05,9,21651,1,71.24,-35.26,0.0
2012-01-05,9,31023,1,71.24,-60.2,0.0
2012-01-05,9,31593,1,53.43,-13.89,0.0
2012-01-05,9,33688,1,135.0,0.0,0.0
2012-01-05,9,34197,1,71.24,-35.26,0.0
2012-01-05,9,34482,1,10.69,0.0,0.0
2012-01-05,9,34746,1,35.62,-17.45,0.0
2012-01-05,9,36459,1,114.34,-56.28,0.0
2012-01-05,9,36581,1,53.43,-6.77,0.0
2012-01-05,9,45061,2,142.48,-49.16,0.0
2012-01-05,9,46287,2,28.5,-13.54,0.0
2012-01-05,9,46288,1,14.25,-6.77,0.0
2012-01-05,9,46405,1,14.25,-6.77,0.0
2012-01-05,9,46436,1,14.25,-6.77,0.0
2012-01-05,9,46530,1,53.43,-13.89,0.0
2012-01-05,9,57880,1,53.43,-53.07,0.0
2012-01-05,1332,4549,1,102.94,0.0,0.0
2012-01-05,1332,4661,1,49.51,-24.93,0.0
2012-01-05,1332,5959,1,92.26,0.0,0.0
2012-01-05,1332,6980,3,42.74,-5.34,0.0
2012-01-05,1332,7766,1,81.57,-24.93,0.0
2012-01-05,1332,8492,1,59.49,-7.84,0.0
2012-01-05,1332,9262,1,213.36,0.0,0.0
2012-01-05,1332,12039,1,44.52,-12.11,0.0
2012-01-05,1332,13019,1,142.12,0.0,0.0
2012-01-05,1332,13551,1,31.7,0.0,0.0
2012-01-05,1332,13665,3,35.62,0.0,0.0
2012-01-05,1332,14795,1,19.59,0.0,0.0
2012-01-05,1332,14953,1,238.3,0.0,0.0
2012-01-05,1332,16539,1,213.36,0.0,0.0
2012-01-05,1332,16601,1,92.26,0.0,0.0
2012-01-05,1332,17453,1,142.12,0.0,0.0
2012-01-05,1332,17521,1,127.88,-3.56,0.0
2012-01-05,1332,18197,1,48.8,-14.96,0.0
2012-01-05,1332,18393,1,57.35,0.0,0.0
2012-01-05,1332,18715,1,81.57,0.0,0.0
2012-01-05,1332,21128,1,113.63,0.0,0.0
2012-01-05,1332,21400,1,44.17,0.0,0.0
2012-01-05,1332,21962,2,49.16,-7.12,0.0
2012-01-05,1332,22086,1,184.87,0.0,0.0
2012-01-05,1332,22265,1,89.05,-17.45,0.0
2012-01-05,1332,25057,1,498.32,0.0,0.0
2012-01-05,1332,27491,1,71.24,-67.32,0.0
2012-01-05,1332,29383,1,106.5,0.0,0.0
2012-01-05,1332,31140,1,70.88,0.0,0.0
2012-01-05,1332,34668,1,92.26,0.0,0.0
2012-01-05,1332,36983,2,91.9,0.0,0.0
2012-01-05,1332,45074,1,95.82,0.0,0.0
2012-01-05,1332,45120,1,106.5,0.0,0.0
2012-01-05,1332,48193,1,117.19,0.0,0.0
2012-01-05,1332,48644,1,45.95,0.0,0.0
2012-01-05,1332,49238,1,89.05,0.0,0.0
2012-01-05,1332,49675,1,106.5,-24.93,0.0
2012-01-05,1332,50420,1,81.57,0.0,0.0
2012-01-05,1332,50548,1,131.44,0.0,0.0
2012-01-05,1332,51474,1,67.32,0.0,0.0
2012-01-05,1332,52344,1,142.12,0.0,0.0
2012-01-05,1332,52352,1,142.12,0.0,0.0
2012-01-05,1332,53219,1,142.12,0.0,0.0
2012-01-05,1332,59587,1,83.35,0.0,0.0
2012-01-05,719,6280,1,133.22,-44.52,0.0
2012-01-05,719,7969,1,59.84,-11.04,0.0
2012-01-05,719,8238,4,143.9,0.0,0.0
2012-01-05,719,9126,1,35.26,-14.25,0.0
2012-01-05,719,9281,2,35.62,0.0,0.0
2012-01-05,719,9307,1,177.74,-106.86,0.0
2012-01-05,719,9993,1,56.64,0.0,0.0
2012-01-05,719,10914,1,141.41,0.0,0.0
2012-01-05,719,13360,1,35.26,0.0,0.0
2012-01-05,719,13810,1,70.88,0.0,0.0
2012-01-05,719,14172,1,35.26,-35.62,0.0
2012-01-05,719,15363,1,78.01,0.0,0.0
2012-01-05,719,17383,1,159.93,0.0,0.0
2012-01-05,719,18667,1,248.98,0.0,0.0
2012-01-05,719,19442,3,212.65,0.0,0.0
2012-01-05,719,20275,1,89.05,-35.26,0.0
2012-01-05,719,20498,1,120.75,0.0,0.0
2012-01-05,719,22619,1,17.81,0.0,0.0
2012-01-05,719,23291,1,149.25,0.0,0.0
2012-01-05,719,24971,1,78.01,0.0,0.0
2012-01-05,719,26700,1,71.24,-28.14,0.0
2012-01-05,719,27039,1,71.24,-28.14,0.0
2012-01-05,719,28339,1,284.6,0.0,0.0
2012-01-05,719,28717,1,320.22,0.0,0.0
2012-01-05,719,32062,1,89.05,-35.26,0.0
2012-01-05,719,32190,1,142.12,0.0,0.0
2012-01-05,719,36934,1,113.63,-56.99,0.0
2012-01-05,719,44916,1,28.14,0.0,0.0
2012-01-05,719,50681,1,248.98,-71.24,0.0
2012-01-05,719,53615,1,163.5,0.0,0.0
2012-01-05,719,58350,1,134.29,-43.46,0.0
2012-01-05,979,31735,1,78.01,0.0,0.0
2012-01-05,979,32417,1,117.19,0.0,0.0
2012-01-05,979,32898,3,53.43,0.0,0.0
2012-01-05,979,45527,1,82.99,-80.5,0.0
2012-01-05,979,30518,1,35.26,-10.69,0.0
2012-01-05,979,32898,4,71.24,0.0,0.0
2012-01-05,979,34017,1,355.84,0.0,0.0
2012-01-05,979,35585,1,106.5,0.0,0.0
2012-01-05,979,53520,1,163.5,0.0,0.0
2012-01-05,979,57907,1,124.31,0.0,0.0
2012-01-05,979,58607,1,177.74,0.0,0.0
2012-01-05,231,5132,1,35.26,-17.81,0.0
2012-01-05,231,6950,2,70.53,-21.37,0.0
2012-01-05,231,7679,1,96.53,0.0,0.0
2012-01-05,231,10206,1,67.32,0.0,0.0
2012-01-05,231,11920,1,111.85,0.0,0.0
2012-01-05,231,14844,1,42.39,-3.56,0.0
2012-01-05,231,18941,1,17.45,0.0,0.0
2012-01-05,231,25229,1,124.31,0.0,0.0
2012-01-05,231,28196,3,137.85,0.0,0.0
2012-01-05,231,28939,1,74.45,-3.56,0.0
2012-01-05,231,33489,2,38.83,0.0,0.0
2012-01-05,231,34047,1,88.69,0.0,0.0
2012-01-05,231,34760,1,19.59,0.0,0.0
2012-01-05,231,36433,1,70.88,-7.12,0.0
2012-01-05,231,36837,1,70.88,0.0,0.0
2012-01-05,231,55933,1,92.26,-14.25,0.0
2012-01-05,231,57943,1,60.2,0.0,0.0
2012-01-05,435,7573,1,284.6,0.0,0.0
2012-01-05,435,8235,1,95.82,0.0,0.0
2012-01-05,435,9919,1,106.5,0.0,0.0
2012-01-05,435,11743,1,95.82,0.0,0.0
2012-01-05,435,19803,1,89.05,-28.14,0.0
2012-01-05,435,21260,1,92.26,-35.62,0.0
2012-01-05,435,21883,1,63.76,0.0,0.0
2012-01-05,435,22559,1,71.24,-17.45,0.0
2012-01-05,435,23447,1,117.19,0.0,0.0
2012-01-05,435,24109,1,113.63,0.0,0.0
2012-01-05,435,30468,1,145.69,0.0,0.0
2012-01-05,435,31790,1,35.62,-24.58,0.0
2012-01-05,435,33081,1,213.36,0.0,0.0
2012-01-05,435,33835,2,163.14,0.0,0.0
2012-01-05,435,36617,1,81.57,-10.69,0.0
2012-01-05,435,37336,1,31.7,-3.56,0.0
2012-01-05,435,50582,1,38.83,-21.37,0.0
2012-01-05,401,48980,3,248.98,-177.39,0.0
2012-01-05,1351,5761,1,177.74,-35.62,0.0
2012-01-05,1351,6430,1,177.39,-14.6,0.0
2012-01-05,1351,12648,1,191.28,0.0,0.0
2012-01-05,1351,12890,1,59.49,-11.4,0.0
2012-01-05,1351,14978,2,118.61,-23.15,0.0
2012-01-05,1351,21706,1,177.39,-14.6,0.0
2012-01-05,1351,26053,1,330.91,0.0,0.0
2012-01-05,1351,36568,1,113.63,-28.5,0.0
2012-01-05,1351,37345,1,191.28,0.0,0.0
2012-01-05,1351,50830,1,106.5,-28.5,0.0
2012-01-05,1351,54328,2,141.77,0.0,0.0
2012-01-05,1269,4489,1,284.6,0.0,0.0
2012-01-05,1269,5922,2,284.25,-71.24,0.0
2012-01-05,1269,6028,1,85.13,0.0,0.0
2012-01-05,1269,8841,2,45.59,-17.81,0.0
2012-01-05,1269,14195,1,15.67,0.0,0.0
2012-01-05,1269,15731,1,70.88,0.0,0.0
2012-01-05,1269,16304,1,42.39,0.0,0.0
2012-01-05,1269,17670,2,63.4,0.0,0.0
2012-01-05,1269,23591,1,113.63,-42.74,0.0
2012-01-05,1269,23960,1,124.31,0.0,0.0
2012-01-05,1269,26450,1,43.46,0.0,0.0
2012-01-05,1269,27130,2,213.01,0.0,0.0
2012-01-05,1269,30145,1,28.14,0.0,0.0
2012-01-05,1269,32611,2,249.34,-177.39,0.0
2012-01-05,1269,32861,1,67.32,0.0,0.0
2012-01-05,1269,32943,1,15.67,0.0,0.0
2012-01-05,1269,34047,1,88.69,0.0,0.0
2012-01-05,1269,35695,1,24.58,-7.12,0.0
2012-01-05,1269,36333,1,106.5,0.0,0.0
2012-01-05,1269,56175,8,142.48,0.0,0.0
2012-01-05,1269,57168,2,34.2,0.0,0.0
2012-01-05,1269,58191,2,34.2,0.0,0.0
2012-01-05,1269,60751,1,533.94,0.0,0.0
2012-01-05,464,6067,1,71.24,-31.7,0.0
2012-01-05,464,12502,2,81.57,0.0,0.0
2012-01-05,464,15373,1,89.05,-67.32,0.0
2012-01-05,464,19139,1,23.15,0.0,0.0
2012-01-05,464,24416,1,71.24,-31.7,0.0
2012-01-05,464,34893,1,89.05,-28.14,0.0
2012-01-05,464,50265,1,89.05,-35.26,0.0
2012-01-05,464,56795,1,24.58,0.0,0.0
2012-01-05,464,58728,1,70.88,0.0,0.0
2012-01-05,464,5541,1,53.43,-17.45,0.0
2012-01-05,464,9806,1,17.81,-17.45,0.0
2012-01-05,464,11273,2,71.24,-20.66,0.0
2012-01-05,464,14849,2,35.62,-34.91,0.0
2012-01-05,464,16515,1,35.62,-10.33,0.0
2012-01-05,464,17813,1,53.07,0.0,0.0
2012-01-05,464,18511,2,35.62,-34.91,0.0
2012-01-05,464,19355,1,53.43,-17.45,0.0
2012-01-05,464,26338,2,56.28,-42.74,0.0
2012-01-05,464,27072,1,65.54,-12.47,0.0
2012-01-05,464,32240,1,17.81,-17.45,0.0
2012-01-05,464,50666,1,65.54,-12.47,0.0
2012-01-05,464,55498,1,12.11,0.0,0.0
2012-01-05,464,58636,1,284.6,0.0,0.0
2012-01-05,464,58657,1,45.95,0.0,0.0
2012-01-05,464,58778,1,45.95,0.0,0.0
2012-01-05,138,12814,1,45.95,0.0,0.0
2012-01-05,138,24446,1,88.69,0.0,0.0
2012-01-05,138,29857,1,28.14,-7.12,0.0
2012-01-05,138,35304,2,106.15,0.0,0.0
2012-01-05,138,48980,1,82.99,-59.13,0.0
2012-01-05,233,319,2,178.1,-63.4,0.0
2012-01-05,233,353,1,92.26,0.0,0.0
2012-01-05,233,656,1,69.46,0.0,0.0
2012-01-05,233,1002,1,89.05,-53.07,0.0
2012-01-05,233,1054,1,391.46,-35.62,0.0
2012-01-05,233,1734,1,195.91,-53.07,0.0
2012-01-05,233,1799,1,177.74,-47.73,0.0
2012-01-05,233,1925,2,56.28,-14.25,0.0
2012-01-05,233,2464,1,142.12,-71.24,0.0
2012-01-05,233,55787,1,53.07,0.0,0.0
2012-01-05,1261,3127,1,35.26,0.0,0.0
2012-01-05,1261,3241,2,56.28,0.0,0.0
2012-01-05,1261,3361,1,284.6,0.0,0.0
2012-01-05,1261,3464,1,53.07,0.0,0.0
2012-01-05,1261,3478,1,35.26,-10.69,0.0
2012-01-05,1261,3967,1,106.15,-28.85,0.0
2012-01-05,1261,4023,1,53.43,-10.33,0.0
2012-01-05,1261,4235,2,70.53,0.0,0.0
2012-01-05,1261,53169,1,89.05,-53.07,0.0
2012-01-05,1261,58085,1,70.88,0.0,0.0
2012-01-05,1261,58101,6,188.07,0.0,0.0
2012-01-05,1261,58555,1,88.69,-17.81,0.0
2012-01-06,651,9018,1,106.5,0.0,0.0
2012-01-06,651,17473,1,462.7,0.0,0.0
2012-01-06,651,19736,2,114.7,-12.82,0.0
2012-01-06,651,21956,1,45.95,0.0,0.0
2012-01-06,651,22253,1,462.7,0.0,0.0
2012-01-06,651,29453,1,152.81,0.0,0.0
2012-01-06,651,29487,1,106.5,-35.62,0.0
2012-01-06,651,36425,1,28.14,-7.12,0.0
2012-01-06,651,37124,1,99.38,0.0,0.0
2012-01-06,651,45350,1,82.99,-80.5,0.0
2012-01-06,651,52671,1,248.98,0.0,0.0
2012-01-06,651,59521,1,284.6,0.0,0.0
2012-01-06,816,18798,1,124.31,0.0,0.0
2012-01-06,816,25381,1,71.24,-17.45,0.0
2012-01-06,816,28791,1,85.13,0.0,0.0
2012-01-06,816,29730,1,71.24,-6.77,0.0
2012-01-06,816,35259,1,51.29,-16.03,0.0
2012-01-06,245,6173,1,159.93,0.0,0.0
2012-01-06,245,7005,1,35.26,-28.5,0.0
2012-01-06,245,7364,1,21.37,-3.21,0.0
2012-01-06,245,8508,1,117.19,0.0,0.0
2012-01-06,245,10046,1,35.26,-7.12,0.0
2012-01-06,245,10089,1,19.59,-12.11,0.0
2012-01-06,245,10680,1,28.5,-21.02,0.0
2012-01-06,245,10948,1,35.26,-24.93,0.0
2012-01-06,245,11490,1,93.32,-30.99,0.0
2012-01-06,245,13224,1,42.39,-10.69,0.0
2012-01-06,245,13689,2,142.48,-99.02,0.0
2012-01-06,245,14202,1,28.14,0.0,0.0
2012-01-06,245,15055,1,85.13,0.0,0.0
2012-01-06,245,16189,1,89.05,-17.45,0.0
2012-01-06,245,16260,1,70.88,-21.37,0.0
2012-01-06,245,16263,1,35.26,-24.93,0.0
2012-01-06,245,16381,1,48.8,-14.96,0.0
2012-01-06,245,17537,1,92.26,-21.37,0.0
2012-01-06,245,17648,1,35.26,0.0,0.0
2012-01-06,245,17997,1,60.2,-35.62,0.0
2012-01-06,245,18181,1,71.24,0.0,0.0
2012-01-06,245,19632,1,78.01,0.0,0.0
2012-01-06,245,19757,1,213.36,0.0,0.0
2012-01-06,245,24534,1,70.88,0.0,0.0
2012-01-06,245,25020,1,35.26,0.0,0.0
2012-01-06,245,27150,1,62.33,-22.8,0.0
2012-01-06,245,28053,1,426.73,-107.22,0.0
2012-01-06,245,28731,1,71.24,-60.2,0.0
2012-01-06,245,29208,1,28.14,-7.12,0.0
2012-01-06,245,30518,2,70.53,-21.37,0.0
2012-01-06,245,30658,1,138.56,0.0,0.0
2012-01-06,245,31664,1,102.94,0.0,0.0
2012-01-06,245,31792,1,152.81,-17.81,0.0
2012-01-06,245,32797,1,99.38,0.0,0.0
2012-01-06,245,36192,1,89.05,-17.45,0.0
2012-01-06,245,36620,1,113.63,0.0,0.0
2012-01-06,245,48918,1,53.07,0.0,0.0
2012-01-06,245,48976,1,53.07,0.0,0.0
2012-01-06,245,57699,3,178.1,-87.98,0.0
2012-01-06,245,57921,1,53.43,-53.07,0.0
2012-01-06,245,58603,1,284.6,0.0,0.0
2012-01-06,221,16998,1,213.36,0.0,0.0
2012-01-06,156,9821,1,60.2,0.0,0.0
2012-01-06,156,16680,2,28.5,-13.54,0.0
2012-01-06,156,19854,1,418.54,-74.09,0.0
2012-01-06,156,24678,1,106.5,0.0,0.0
2012-01-06,86,22927,1,49.51,-7.12,0.0
2012-01-06,86,24620,1,160.29,-28.14,0.0
2012-01-06,86,37036,2,57.7,0.0,0.0
2012-01-06,86,49300,1,89.05,-45.95,0.0
2012-01-06,86,54309,1,71.24,-60.2,0.0
2012-01-06,449,5079,1,142.12,0.0,0.0
2012-01-06,449,16563,3,169.91,-42.74,0.0
2012-01-06,449,56558,2,165.99,-161.0,0.0
2012-01-06,449,57999,1,82.99,-80.5,0.0
2012-01-06,1534,6742,1,117.19,0.0,0.0
2012-01-06,1534,6769,1,95.82,0.0,0.0
2012-01-06,1534,7486,1,89.05,-28.14,0.0
2012-01-06,1534,8772,2,118.61,-37.4,0.0
2012-01-06,1534,10864,1,67.32,-3.56,0.0
2012-01-06,1534,11945,2,178.1,-20.66,0.0
2012-01-06,1534,12987,1,53.07,0.0,0.0
2012-01-06,1534,17861,1,28.14,-10.69,0.0
2012-01-06,1534,19803,1,89.05,-28.14,0.0
2012-01-06,1534,20041,1,81.57,0.0,0.0
2012-01-06,1534,20235,1,53.07,-53.43,0.0
2012-01-06,1534,21124,2,270.0,0.0,0.0
2012-01-06,1534,21306,1,63.76,0.0,0.0
2012-01-06,1534,26580,1,28.14,-10.69,0.0
2012-01-06,1534,31090,1,59.49,-18.52,0.0
2012-01-06,1534,32869,1,28.14,-10.69,0.0
2012-01-06,1534,37284,1,177.74,-35.62,0.0
2012-01-06,1534,49579,1,89.05,-24.58,0.0
2012-01-06,590,7927,1,71.24,-35.26,0.0
2012-01-06,590,29772,1,142.48,-13.18,0.0
2012-01-06,590,32910,1,284.6,0.0,0.0
2012-01-05,998,4933,1,106.5,0.0,0.0
2012-01-05,998,9916,2,177.39,0.0,0.0
2012-01-05,998,11015,1,28.14,-3.56,0.0
2012-01-05,998,12946,2,178.1,-34.91,0.0
2012-01-05,998,13360,1,35.26,0.0,0.0
2012-01-05,998,14630,1,213.36,0.0,0.0
2012-01-05,998,23369,1,35.26,0.0,0.0
2012-01-05,998,29038,1,53.43,-10.33,0.0
2012-01-05,998,49884,2,170.26,0.0,0.0
2012-01-06,395,4313,1,59.49,-18.52,0.0
2012-01-06,395,5557,1,49.51,0.0,0.0
2012-01-06,395,5622,1,49.51,0.0,0.0
2012-01-06,395,6800,1,127.88,-14.25,0.0
2012-01-06,395,10673,1,35.62,-10.33,0.0
2012-01-06,395,11245,1,70.88,-17.81,0.0
2012-01-06,395,12946,1,89.05,-17.45,0.0
2012-01-06,395,13566,1,81.57,0.0,0.0
2012-01-06,395,17962,1,78.01,0.0,0.0
2012-01-06,395,18920,1,138.56,0.0,0.0
2012-01-06,395,21565,1,131.44,0.0,0.0
2012-01-06,395,21962,1,24.58,-3.56,0.0
2012-01-06,395,24562,1,59.49,-29.21,0.0
2012-01-06,395,30067,1,118.97,-23.15,0.0
2012-01-06,395,31580,1,70.88,0.0,0.0
2012-01-06,395,34047,1,99.38,0.0,0.0
2012-01-06,395,35857,1,35.26,-3.56,0.0
2012-01-06,395,45986,1,71.24,-60.2,0.0
2012-01-06,503,29537,1,17.81,-17.45,0.0
2012-01-06,930,51993,1,45.95,0.0,0.0
2012-01-06,52,8660,1,33.48,-33.84,0.0
2012-01-06,52,28358,1,31.7,-32.06,0.0
2012-01-06,52,32542,2,31.35,-32.06,0.0
2012-01-06,52,58653,1,284.6,0.0,0.0
2012-01-06,52,59498,1,284.6,0.0,0.0
2012-01-06,195,11605,1,49.51,0.0,0.0
2012-01-06,195,48844,1,8.9,-8.9,0.0
2012-01-06,195,58697,1,24.58,0.0,0.0
2012-01-06,195,58726,1,24.58,0.0,0.0
2012-01-07,1467,25901,1,113.63,0.0,0.0
2012-01-07,1467,27970,2,213.36,-213.36,0.0
2012-01-07,1467,35167,1,113.63,0.0,0.0
2012-01-07,1467,45215,1,118.97,-23.15,0.0
2012-01-07,1025,4443,1,42.39,-42.74,0.0
2012-01-07,1025,8164,1,142.12,0.0,0.0
2012-01-07,1025,10914,1,141.41,0.0,0.0
2012-01-07,1025,14115,1,142.12,-35.62,0.0
2012-01-07,1025,14172,1,35.26,-35.62,0.0
2012-01-07,1025,16102,1,177.74,0.0,0.0
2012-01-07,1025,16422,1,78.01,0.0,0.0
2012-01-07,1025,18857,2,63.4,-7.12,0.0
2012-01-07,1025,18954,1,117.19,0.0,0.0
2012-01-07,1025,20490,1,56.64,-56.99,0.0
2012-01-07,1025,20634,1,42.39,0.0,0.0
2012-01-07,1025,23806,1,35.26,-21.37,0.0
2012-01-07,1025,27025,1,92.26,-10.69,0.0
2012-01-07,1025,28939,1,70.88,-7.12,0.0
2012-01-07,1025,32271,2,42.03,-35.62,0.0
2012-01-07,1025,33847,1,85.13,0.0,0.0
2012-01-07,1025,34915,1,31.7,-17.81,0.0
2012-01-07,1025,35045,1,134.29,-78.72,0.0
2012-01-07,1025,53087,1,106.5,-28.5,0.0
2012-01-07,1025,53112,1,106.5,-28.5,0.0
2012-01-07,751,57087,1,35.62,-10.33,0.0
2012-01-07,1069,21354,2,167.77,0.0,0.0
2012-01-07,1069,26208,1,244.71,0.0,0.0
2012-01-07,1069,27506,1,106.5,0.0,0.0
2012-01-07,1069,34047,1,88.69,0.0,0.0
2012-01-07,1069,46623,1,24.58,0.0,0.0
2012-01-07,1069,51036,1,142.12,0.0,0.0
2012-01-07,86,9683,3,106.86,-105.79,0.0
2012-01-07,86,19539,2,71.24,-106.15,0.0
2012-01-07,86,21300,2,106.5,-106.5,0.0
2012-01-07,1469,6515,2,241.5,0.0,0.0
2012-01-07,1469,10242,1,124.31,0.0,0.0
2012-01-07,1469,11119,1,78.01,0.0,0.0
2012-01-07,1469,16239,1,266.79,-53.43,0.0
2012-01-07,1469,17296,1,142.12,0.0,0.0
2012-01-07,1469,18054,2,640.45,-498.68,0.0
2012-01-07,1469,20396,1,391.46,-106.86,0.0
2012-01-07,1469,31662,2,180.95,0.0,0.0
2012-01-07,1469,56333,1,44.52,-12.11,0.0
2012-01-07,183,12471,1,70.88,0.0,0.0
2012-01-07,183,17396,1,167.06,0.0,0.0
2012-01-07,183,30759,1,67.32,-3.56,0.0
